reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.01,2,California,3499789.59,38886551,9,22.222222222222225
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.025,2,California,3499789.59,38886551,9,22.222222222222225
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.05,3,California,3499789.59,38886551,9,33.333333333333336
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.1,4,California,3499789.59,38886551,9,44.44444444444445
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.15,5,California,3499789.59,38886551,9,55.55555555555556
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.2,6,California,3499789.59,38886551,9,66.66666666666667
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.25,7,California,3499789.59,38886551,9,77.77777777777779
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.3,7,California,3499789.59,38886551,9,77.77777777777779
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.35,8,California,3499789.59,38886551,9,88.8888888888889
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.4,8,California,3499789.59,38886551,9,88.8888888888889
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.45,9,California,3499789.59,38886551,9,100
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.5,10,California,3499789.59,38886551,9,111.11111111111111
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.55,10,California,3499789.59,38886551,9,111.11111111111111
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.6,11,California,3499789.59,38886551,9,122.22222222222223
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.65,12,California,3499789.59,38886551,9,133.33333333333334
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.7,13,California,3499789.59,38886551,9,144.44444444444446
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.75,14,California,3499789.59,38886551,9,155.55555555555557
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.8,15,California,3499789.59,38886551,9,166.66666666666666
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.85,16,California,3499789.59,38886551,9,177.7777777777778
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.9,18,California,3499789.59,38886551,9,200
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.95,21,California,3499789.59,38886551,9,233.33333333333334
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.975,25,California,3499789.59,38886551,9,277.77777777777777
2022-09-24,inc hosp,1,2022-10-01,06,quantile,0.99,29,California,3499789.59,38886551,9,322.22222222222223
2022-09-24,inc hosp,2,2022-10-08,06,quantile,0.01,1,California,3499789.59,38886551,9,11.111111111111112
2022-09-24,inc hosp,2,2022-10-08,06,quantile,0.025,2,California,3499789.59,38886551,9,22.222222222222225
